Invoice No,Invoice Dt,Sales Order No,Pick Ticket,Sold To Party,Sold To Party Desc,Cust Po,PO Date,NDC No.,NDC Desc,Category,Source,Batch,Exp Date,Qty,Size/dimensions,Pill Count,Price,Freight,Invoice Amt,Discount,Final Inv Amt,MM-YEAR,Contract ID,DEANO,DEA Exp Date,State Lic.,State Lic Exp Dt,Ship To Code,Customer Name,STREET,City,State,Zip,Shipping Method,Trecking No.,Rxtpl Delivery No.,Rxtpl Invoice  No.
0006040620,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028586,0020128926,0001058067,LOUISIANA WHOLESALE DRUG CO, INC,0404098,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-609-15,OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL),Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV018,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),144,5 ML,0,2.71,0,390.24,0,390.24,03/2023,LPLWD002,PL0184933,Sun Mar 31 2024 05:30:00 GMT+0530 (India Standard Time),2012,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),0001058068,LOUISIANA WHOLESALE DRUG CO. INC,2085 I-49 SOUTH SERVICE ROAD,SUNSET,LA,70584,,,,
0006040620,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028586,0020128926,0001058067,LOUISIANA WHOLESALE DRUG CO, INC,0404098,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-610-30,OFLOXACIN OTIC SOLUTION, 0.3%(10ML FILL),Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),A9JXV017,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),48,10ML,0,5.29,0,253.92,0,253.92,03/2023,LPLWD002,PL0184933,Sun Mar 31 2024 05:30:00 GMT+0530 (India Standard Time),2012,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),0001058068,LOUISIANA WHOLESALE DRUG CO. INC,2085 I-49 SOUTH SERVICE ROAD,SUNSET,LA,70584,,,,
0006040620,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028586,0020128926,0001058067,LOUISIANA WHOLESALE DRUG CO, INC,0404098,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV013,Sun Jun 30 2024 05:30:00 GMT+0530 (India Standard Time),144,90,12960,4,0,576,0,576,03/2023,LPLWD002,PL0184933,Sun Mar 31 2024 05:30:00 GMT+0530 (India Standard Time),2012,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),0001058068,LOUISIANA WHOLESALE DRUG CO. INC,2085 I-49 SOUTH SERVICE ROAD,SUNSET,LA,70584,,1ZA02E120305205935 1ZA02E120305205935 1ZA02E120305205935 1ZA02E120305205935,,
0006040621,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028578,0020128922,0001018223,CARDINAL HEALTH INC,C5331899SAC,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV012,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),60,90'S,0,35,0,2100,0,2100,03/2023,LPCAH001,RW0236009,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001018230,CARDINAL HEALTH-DC SAC# 34,3238 DWIGHT ROAD,ELK GROVE,CA,95758,,,,
0006040621,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028578,0020128922,0001018223,CARDINAL HEALTH INC,C5331899SAC,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-204-11,AMITRIPTYLINE HCL TABLETS USP 75MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,4AJKW001,Wed Dec 31 2025 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,22,0,528,0,528,03/2023,LPCAH001,RW0236009,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001018230,CARDINAL HEALTH-DC SAC# 34,3238 DWIGHT ROAD,ELK GROVE,CA,95758,,,,
0006040621,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028578,0020128922,0001018223,CARDINAL HEALTH INC,C5331899SAC,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV008,Sun Nov 30 2025 05:30:00 GMT+0530 (India Standard Time),72,100'S,0,8.5,0,612,0,612,03/2023,LPCAH001,RW0236009,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001018230,CARDINAL HEALTH-DC SAC# 34,3238 DWIGHT ROAD,ELK GROVE,CA,95758,,,,
0006040621,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028578,0020128922,0001018223,CARDINAL HEALTH INC,C5331899SAC,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV025,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),36,500MG,0,17.5,0,630,0,630,03/2023,LPCAH001,RW0236009,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001018230,CARDINAL HEALTH-DC SAC# 34,3238 DWIGHT ROAD,ELK GROVE,CA,95758,,1ZA02E120305205917 1ZA02E120305205917 1ZA02E120305205917 1ZA02E120305205917 1ZA02E120305205917,,
0006040621,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028578,0020128922,0001018223,CARDINAL HEALTH INC,C5331899SAC,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-51,FENOFIBRATE TABLETS USP 160 MG 500'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V9JKV052,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),6,500'S,0,194.45,0,1166.7,0,1166.7,03/2023,LPCAH001,RW0236009,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001018230,CARDINAL HEALTH-DC SAC# 34,3238 DWIGHT ROAD,ELK GROVE,CA,95758,,,,
0006040622,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028489,0020128882,0001024684,SMITH DRUG COMPANY,1214966,Fri Mar 17 2023 05:30:00 GMT+0530 (India Standard Time),70756-607-30,OFLOXACIN OPHTHALMIC SOLN, USP 0.3% 5 ML,Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B3JXV001,Thu Oct 31 2024 05:30:00 GMT+0530 (India Standard Time),576,5ML,0,7,0,4032,0,4032,03/2023,LPSDC002,PS0001723,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001024686,SMITH DRUG COMPANY,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,,1ZA02E120305205873,,
0006040623,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028583,0020128929,0001057827,BLUPAX PHARMA,1254426,Fri Mar 17 2023 05:30:00 GMT+0530 (India Standard Time),70756-609-15,OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL),Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV018,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),3360,5 ML,0,2,0,6720,0,6720,03/2023,LPBPP001,,,5004330,Wed Jan 31 2024 05:30:00 GMT+0530 (India Standard Time),0001057828,BLUPAXPHARMA,160 RARITAN CENTER PARKWAY #1,EDISON,NJ,08837,,1ZA02E120305206765,,
0006040624,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028634,0020128864,0001020909,MCKESSON FINANCIAL CENTER,8160471635,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),70756-609-15,OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL),Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV018,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),192,5 ML,0,15,0,2880,0,2880,03/2023,LPMCK001,RM0513401,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),34926,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),0001020925,MCKESSON DC# 8160,10 HUDSON CROSSING DR,MONTGOMERY,NY,12549-0000,,1ZA02E120305207237,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV024,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),192,500MG,0,17.5,0,3360,0,3360,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,1ZA02E120305212838,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-704-60,RANOLAZINE ER TABLETS 1000MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S3JKV011,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),48,1000MG,0,28.05,0,1346.4,0,1346.4,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-813-30,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1238A,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),24,30'S,0,12,0,288,0,288,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-812-90,OLME MEDO & HCTZ TABS 20MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T0924A,Wed Jul 31 2024 05:30:00 GMT+0530 (India Standard Time),48,90'S,0,30,0,1440,0,1440,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-812-30,OLME & HCTZ TABS 20 MG/ 12.5 MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1168A,Thu Oct 31 2024 05:30:00 GMT+0530 (India Standard Time),72,30'S,0,10,0,720,0,720,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-806-30,LANSOPRAZOLE DELAYED RELEASE CAPSULES 15,Non-controlled,Inventia Healthcare Limited,A0IOV006,Fri May 31 2024 05:30:00 GMT+0530 (India Standard Time),120,30,3600,5,0,600,0,600,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,1ZA02E120305212767 1ZA02E120305212767 1ZA02E120305212767 1ZA02E120305212767 1ZA02E120305212767 1ZA02E120305212767,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV006,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),72,90'S,0,19.15,0,1378.8,0,1378.8,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-51,FENOFIBRATE TABLETS USP 160 MG 500'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V9JKV051,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),6,500'S,0,194.45,0,1166.7,0,1166.7,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV012,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),168,90'S,0,35,0,5880,0,5880,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,1ZA02E120305212810,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-206-11,AMITRIPTYLINE HCL TABLETS USP 150MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z3JKW001,Sun Nov 30 2025 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,38.5,0,924,0,924,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV008,Sun Nov 30 2025 05:30:00 GMT+0530 (India Standard Time),48,100'S,0,8.5,0,408,0,408,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-702-30,ALOSETRON TABLETS USP 0.5 MG 30'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Q0JKV003,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),12,30'S,0,155,0,1860,0,1860,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006040625,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020128879,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-204-11,AMITRIPTYLINE HCL TABLETS USP 75MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,4AJKW001,Wed Dec 31 2025 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,22,0,528,0,528,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,1ZA02E120305212758 1ZA02E120305212758 1ZA02E120305212758 1ZA02E120305212758 1ZA02E120305212758 1ZA02E120305212758,,
0006040626,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028587,0020128924,0001031365,CVS/Pharmacy,Inc,9103673,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV013,Sun Jun 30 2024 05:30:00 GMT+0530 (India Standard Time),660,90,59400,4.86,0,3207.6,0,3207.6,03/2023,LPCVS001,RC0275467,Thu Aug 31 2023 05:30:00 GMT+0530 (India Standard Time),0075426,Sat Aug 31 2024 05:30:00 GMT+0530 (India Standard Time),0001031367,CVSPHARMACYINC,800 CVS DRIVE,ENNIS,TX,75119,,1ZA02E120305213186 1ZA02E120305213186 1ZA02E120305213186,,
0006040626,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028587,0020128924,0001031365,CVS/Pharmacy,Inc,9103673,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-085-11,BACLOFEN TABLETS 5MG, 100CT.,Non-controlled,MANKIND PHARMA LTD UNIT-3,YYJKV007,Mon Sep 30 2024 05:30:00 GMT+0530 (India Standard Time),264,100CT.,0,3.1,0,818.4,0,818.4,03/2023,LPCVS001,RC0275467,Thu Aug 31 2023 05:30:00 GMT+0530 (India Standard Time),0075426,Sat Aug 31 2024 05:30:00 GMT+0530 (India Standard Time),0001031367,CVSPHARMACYINC,800 CVS DRIVE,ENNIS,TX,75119,,1ZA02E120305213177 1ZA02E120305213177,,
0006040626,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028587,0020128924,0001031365,CVS/Pharmacy,Inc,9103673,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-806-30,LANSOPRAZOLE DELAYED RELEASE CAPSULES 15,Non-controlled,Inventia Healthcare Limited,A0IOV006,Fri May 31 2024 05:30:00 GMT+0530 (India Standard Time),288,30,8640,1.76,0,506.88,0,506.88,03/2023,LPCVS001,RC0275467,Thu Aug 31 2023 05:30:00 GMT+0530 (India Standard Time),0075426,Sat Aug 31 2024 05:30:00 GMT+0530 (India Standard Time),0001031367,CVSPHARMACYINC,800 CVS DRIVE,ENNIS,TX,75119,,,,
0006040627,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028639,0020128859,0001020909,MCKESSON FINANCIAL CENTER,8182526000,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),70756-609-15,OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL),Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV018,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),144,5 ML,0,15,0,2160,0,2160,03/2023,LPMCK001,PM0021535,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),WLS 1555,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),0001020932,MCKESSON DC# 8182,3775 SEAPORT BLVD,W.SACRAMENTO,CA,95691-3472,,1ZA02E120305212794,,
0006040628,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028635,0020128863,0001020909,MCKESSON FINANCIAL CENTER,8163407413,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),70756-609-15,OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL),Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV018,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),240,5 ML,0,15,0,3600,0,3600,03/2023,LPMCK001,RM0623834,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),132000107,Fri Jun 30 2023 05:30:00 GMT+0530 (India Standard Time),0001063477,MCKESSON DRUG COMPANY,8200 BLUEGRASS BLVD,JEFFERSONVILLE,OH,43128,,1ZA02E120305205855,,
0006040629,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028631,0020128867,0001020909,MCKESSON FINANCIAL CENTER,8120542874,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),70756-609-15,OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL),Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV018,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),48,5 ML,0,15,0,720,0,720,03/2023,LPMCK001,RM0424363,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001020913,MCKESSON DC# 8120,10504 MCKESSON DRIVE,RUTHER GLEN,VA,22546,,1ZA02E120305212383,,
0006040630,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028509,0020128897,0001018223,CARDINAL HEALTH INC,C5330260KAN,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-812-90,OLME MEDO & HCTZ TABS 20MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T0924A,Wed Jul 31 2024 05:30:00 GMT+0530 (India Standard Time),48,90'S,0,30,0,1440,0,1440,03/2023,LPCAH001,RW0191926,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),900554,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018245,CARDINAL HEALTH-DC KAN# 27,7601 NE GARDNER AVE,KANSAS CITY,MO,64120,,,,
0006040630,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028509,0020128897,0001018223,CARDINAL HEALTH INC,C5330260KAN,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-814-90,OLME MEDO & HCTZ TABS 40MG/ 25MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1235A,Sat Nov 30 2024 05:30:00 GMT+0530 (India Standard Time),144,90'S,0,36,0,5184,0,5184,03/2023,LPCAH001,RW0191926,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),900554,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018245,CARDINAL HEALTH-DC KAN# 27,7601 NE GARDNER AVE,KANSAS CITY,MO,64120,,,,
0006040630,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028509,0020128897,0001018223,CARDINAL HEALTH INC,C5330260KAN,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-215-51,FENOFIBRATE TABLETS USP 160 MG 500'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V9JKV051,Fri Oct 31 2025 05:30:00 GMT+0530 (India Standard Time),6,500'S,0,194.45,0,1166.7,0,1166.7,03/2023,LPCAH001,RW0191926,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),900554,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018245,CARDINAL HEALTH-DC KAN# 27,7601 NE GARDNER AVE,KANSAS CITY,MO,64120,,1ZA02E120305207317 1ZA02E120305207317 1ZA02E120305207317,,
0006040631,Wed Mar 22 2023 05:30:00 GMT+0530 (India Standard Time),0001028625,0020128873,0001020645,Meijer Inc,214588257,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-12,AMITRIPTYLINE HCL TABLETS USP 50MG-1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,0AJKW001,Sun Nov 30 2025 05:30:00 GMT+0530 (India Standard Time),48,1000'S,0,21.36,0,1025.28,0,1025.28,03/2023,LPMEI001,,,,,0001020646,Meijer Distribution Inc # 90,2721 Walker NW,Grand Rapids,MI,49544,,1ZA02E120305213275,,
0006040631,Wed Mar 22 2023 05:30:00 GMT+0530 (India Standard Time),0001028625,0020128873,0001020645,Meijer Inc,214588257,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-202-12,AMITRIPTYLINE HCL TABLETS USP 25MG-1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z7JKV005,Sun Nov 30 2025 05:30:00 GMT+0530 (India Standard Time),72,1000'S,0,15.31,0,1102.32,0,1102.32,03/2023,LPMEI001,,,,,0001020646,Meijer Distribution Inc # 90,2721 Walker NW,Grand Rapids,MI,49544,,1ZA02E120305213266,,
0006040632,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),0001028564,0020128829,0001018223,CARDINAL HEALTH INC,C5331918STC,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-611-25,EPHEDRINE SUL INJ. USP 50 MG/ML, 25 VIAL,Non-controlled,MAIVA PHARMA PRIVATE LIMITED,E032A003,Sat Aug 31 2024 05:30:00 GMT+0530 (India Standard Time),58,25 VIALS,0,278.53,0,16154.74,0,16154.74,03/2023,LPCAH001,RW0283452,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),2002005190,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018248,CARDINAL HEALTH-DC STL# 18,2840 ELM POINT INDUSTRIAL DRIVE,ST. CHARLES,MO,63301,,1ZA02E120305208049,,
